vote,age,gender,degree,locality,katz_centrality
1,19,M,6,unkown,0.00357
1,46,F,4,"Split, Croatia",0.00287
1,37,F,16,"Osijek, Croatia",0.0066
1,33,F,15,"Labin, Croatia",0.00546
1,43,M,1,unkown,0.00308
1,40,F,5,"Zagreb, Croatia",0.00297
1,22,M,24,"Rome, Italy",0.00613
1,45,M,41,"Zagreb, Croatia",0.01123
1,27,M,16,"Zagreb, Croatia",0.00998
1,25,M,17,"Zagreb, Croatia",0.00858
1,20,M,7,"Ernestinovo, Croatia",0.00312
1,39,M,5,"Zadar, Croatia",0.00379
1,45,M,11,"Zagreb, Croatia",0.00461
1,37,M,9,"Zagreb, Croatia",0.00386
1,41,F,25,"Zagreb, Croatia",0.01717
1,22,M,9,unkown,0.00379
1,32,M,12,unkown,0.00549
1,24,F,7,"Zagreb, Croatia",0.0046
1,30,F,7,"Zagreb, Croatia",0.0039
1,23,F,4,"Split, Croatia",0.00289
1,38,F,3,"Zagreb, Croatia",0.0039
1,31,M,1,"Zagreb, Croatia",0.00265
1,22,M,24,unkown,0.00965
1,30,F,4,"Zagreb, Croatia",0.00291
1,27,F,7,"Zagreb, Croatia",0.00446
1,42,M,10,"Zagreb, Croatia",0.00378
1,37,F,20,"Velika Gorica, Croatia",0.00688
1,19,F,3,"Osijek, Croatia",0.00288
1,19,F,2,"Zagreb, Croatia",0.00275
1,21,F,85,"Zagreb, Croatia",0.0485
1,26,F,5,"Rijeka, Croatia",0.0031
1,24,F,7,"Zagreb, Croatia",0.0035
1,32,M,6,"Zagreb, Croatia",0.00336
1,22,M,7,"34310, Pleternica, Croatia",0.0037
1,25,F,20,"Hreljin, Croatia",0.00606
1,27,M,5,"Zagreb, Croatia",0.00316
1,30,M,10,"Split, Croatia",0.00616
1,34,M,7,"Samobor, Croatia",0.00318
1,51,M,18,"Vodice, Croatia",0.01725
1,19,M,5,"Zagreb, Croatia",0.00297
1,51,M,2,"Zadar, Croatia",0.00275
1,30,F,23,"Osijek, Croatia",0.0071
1,25,M,4,"Mali Losinj, Croatia",0.00284
1,26,M,12,"Siroki Brijeg, Bosnia and Herzegovina",0.00537
1,41,F,2,"Split, Croatia",0.00288
1,32,F,7,"Sao Paulo - Sao Paulo, Brazil",0.00336
1,30,M,24,"Zagreb, Croatia",0.02094
1,33,M,4,"Zagreb, Croatia",0.00357
1,55,M,3,"Zagreb, Croatia",0.00321
1,25,F,17,"Zagreb, Croatia",0.00891
1,18,F,2,unkown,0.00272
1,24,F,19,"Zagreb, Croatia",0.00549
1,26,M,7,"Zagreb, Croatia",0.0032
1,27,M,3,"Zagreb, Croatia",0.0033
1,25,M,14,"Zagreb, Croatia",0.00698
1,20,F,5,"Rijeka, Croatia",0.00292
1,51,F,4,"Zagreb, Croatia",0.00474
1,49,M,4,"Osijek, Croatia",0.00306
1,25,F,12,unkown,0.00613
1,32,M,9,"Zagreb, Croatia",0.00359
1,20,M,47,"Zagreb, Croatia",0.02581
1,21,F,2,unkown,0.00315
1,22,F,36,"Velika Gorica, Croatia",0.01946
1,46,F,1,"Zagreb, Croatia",0.00269
1,17,M,12,"Zagreb, Croatia",0.00355
1,20,M,8,unkown,0.00466
1,63,M,30,unkown,0.01455
1,48,M,1,unkown,0.00276
1,34,F,17,"Zagreb, Croatia",0.00872
1,48,F,7,"Dugo Selo, Croatia",0.00303
1,27,M,4,"Zagreb, Croatia",0.00338
1,31,M,1,unkown,0.0027
1,22,M,11,"Zagreb, Croatia",0.00403
1,41,M,5,"Split, Croatia",0.00327
1,56,F,3,"Rijeka, Croatia",0.00324
1,24,F,13,unkown,0.0104
1,27,M,12,"Samobor, Croatia",0.00635
1,62,F,2,"Rome, Italy",0.00305
1,20,M,12,unkown,0.00639
1,33,F,7,"Kastav, Croatia",0.00346
1,28,M,11,"Munich, Germany",0.00507
1,23,M,6,"Zagreb, Croatia",0.00346
1,29,M,3,"Zagreb, Croatia",0.00341
1,24,M,4,"Vukovar, Croatia",0.00301
1,27,F,21,"Kastel Stafilic, Croatia",0.00544
1,28,F,28,"Zagreb, Croatia",0.00798
1,23,M,25,"Zagreb, Croatia",0.01433
1,33,M,1,"Zagreb, Croatia",0.00268
1,19,M,10,unkown,0.00364
1,22,F,14,"Zagreb, Croatia",0.00557
1,19,F,3,"Zagreb, Croatia",0.00467
1,35,F,25,"Osijek, Croatia",0.00825
1,25,M,3,"Zagreb, Croatia",0.00285
1,22,M,4,"Zagreb, Croatia",0.00462
1,24,F,2,"Manchester, UK",0.00371
1,22,M,6,"Zagreb, Croatia",0.00337
1,42,F,14,"Zagreb, Croatia",0.00946
1,39,M,56,unkown,0.03648
1,21,F,4,"Kastav, Croatia",0.00297
1,19,F,3,unkown,0.00291
1,37,M,2,"Zagreb, Croatia",0.00273
1,31,M,6,"Karlovac, Croatia",0.00478
1,20,M,9,"Osijek, Croatia",0.00341
1,25,M,27,"Zagreb, Croatia",0.00822
1,46,F,1,"Barbat, Croatia",0.00296
1,29,M,5,"Zagreb, Croatia",0.0059
1,21,M,7,"Zagreb, Croatia",0.00449
1,23,F,92,"Kriz, Croatia",0.05252
1,22,F,82,"New York, NY, USA",0.04962
1,32,M,1,"Pula, Croatia",0.00273
1,24,F,42,"Osijek, Croatia",0.01995
1,51,F,9,"Cepin, Croatia",0.00413
1,31,F,13,"Vrpolje, Croatia",0.00723
1,29,M,38,"Zagreb, Croatia",0.00871
1,20,F,11,"Osijek, Croatia",0.00539
1,30,M,27,unkown,0.01132
1,26,F,28,"Zagreb, Croatia",0.01106
1,22,F,1,"Zagreb, Croatia",0.00269
1,39,M,16,"Rijeka, Croatia",0.00496
1,27,F,8,"Zagreb, Croatia",0.00368
1,52,M,1,"Samobor, Croatia",0.00267
1,48,F,4,"Sisak, Croatia",0.00373
1,29,M,11,"Zagreb, Croatia",0.00601
1,19,M,2,"Zagreb, Croatia",0.00278
1,27,M,1,"Copenhagen, Denmark",0.00268
1,35,F,3,"Bale, Croatia",0.00283
1,21,F,4,unkown,0.0029
1,57,M,5,"Osijek, Croatia",0.0058
1,29,F,6,"Cakovec, Croatia",0.0033
1,21,M,3,"Zagreb, Croatia",0.00342
1,25,M,14,"Zagreb, Croatia",0.00536
1,19,F,17,"Zagreb, Croatia",0.00974
1,35,M,11,"Rab, Croatia",0.00423
1,36,F,5,unkown,0.00429
1,24,M,14,unkown,0.0074
1,19,M,12,"Zagreb, Croatia",0.00403
1,22,M,10,"Zagreb, Croatia",0.00487
1,18,F,6,"Podebrady, Czech Republic",0.00339
1,41,F,23,"Medulin, Croatia",0.00777
1,20,M,4,"Vetovo, Croatia",0.00288
1,30,F,1,"Donji Stajevac, Serbia",0.00266
1,29,F,8,"Medulin, Croatia",0.00502
1,27,M,5,unkown,0.00345
1,22,F,17,"Zagreb, Croatia",0.00561
1,37,F,10,"Luznica, Croatia",0.0055
1,23,F,19,"Zagreb, Croatia",0.00751
1,14,F,2,"Zagreb, Croatia",0.00271
1,43,M,3,"Sesvete, Croatia",0.00285
1,28,F,11,"Shimogyo Ward, Kyoto, Kyoto Prefecture, Japan",0.00418
1,24,M,9,"Kodaira, Tokyo, Japan",0.00627
1,23,M,4,unkown,0.00284
1,20,F,5,"Ljubljana, Slovenia",0.00361
1,22,F,79,"Berlin, Germany",0.03763
1,27,M,47,"Zagreb, Croatia",0.01776
1,21,F,14,"Varazdin, Croatia",0.00412
1,32,F,14,"Zagreb, Croatia",0.00527
1,45,M,1,unkown,0.00268
1,31,F,33,"Zagreb, Croatia",0.01537
1,21,F,12,"Novoselec, Croatia",0.00478
1,27,M,14,"Zagreb, Croatia",0.00656
1,32,M,12,"Zagreb, Croatia",0.00733
1,38,M,3,"Zagreb, Croatia",0.00442
1,16,M,1,"Split, Croatia",0.00266
1,44,F,2,"Dugo Selo, Croatia",0.00272
1,26,F,2,"Zagreb, Croatia",0.00275
1,20,M,5,unkown,0.00301
1,39,M,63,"Zagreb, Croatia",0.02886
1,18,F,2,"Rijeka, Croatia",0.00271
1,31,M,8,"52000, Pazin, Croatia",0.00759
1,43,M,7,"Rijeka, Croatia",0.0041
1,22,M,1,"Zagreb, Croatia",0.00348
1,21,M,43,unkown,0.03006
1,29,F,1,"Zagreb, Croatia",0.00303
1,35,M,1,"Vinkovci, Croatia",0.00443
1,25,F,28,"Zagreb, Croatia",0.01151
1,21,F,4,"Bednja, Croatia",0.00301
1,27,M,9,"Zagreb, Croatia",0.00406
1,23,F,23,"Zagreb, Croatia",0.01129
1,44,F,1,"Zagreb, Croatia",0.00267
1,23,F,24,unkown,0.00962
1,32,M,4,"Zagreb, Croatia",0.0033
1,27,F,2,"Zagreb, Croatia",0.00323
1,22,F,45,"Split, Croatia",0.01684
1,24,M,16,unkown,0.00791
1,18,F,3,unkown,0.00427
1,24,M,5,"Split, Croatia",0.00334
1,32,F,12,unkown,0.0071
1,34,F,8,"Velika Gorica, Croatia",0.00486
1,20,M,1,"Pula, Croatia",0.00281
1,21,F,15,"Zagreb, Croatia",0.00715
1,23,F,11,"Sesvete, Croatia",0.00435
1,19,F,1,"Split, Croatia",0.00282
1,22,M,22,"Zagreb, Croatia",0.00816
1,19,M,13,"Zagreb, Croatia",0.00442
1,30,F,101,"Zagreb, Croatia",0.04956
1,46,F,9,"Zagreb, Croatia",0.00673
1,25,M,10,"Zagreb, Croatia",0.00445
1,36,M,2,"Sesvete, Croatia",0.00276
1,38,M,4,"Rijeka, Croatia",0.00296
1,20,F,9,"Zagreb, Croatia",0.0056
1,32,F,7,"Zagreb, Croatia",0.00388
1,55,M,44,"Rijeka Rezevici, Montenegro",0.02995
1,24,F,1,"Varazdin, Croatia",0.00267
1,26,F,5,"10294, Donja Pusca, Croatia",0.00375
1,17,M,1,"Zadar, Croatia",0.00266
1,34,F,7,"Zagreb, Croatia",0.00426
1,21,M,1,"Zadar, Croatia",0.00267
1,23,F,2,"Coral Gables, FL, USA",0.00291
1,28,F,11,"Zagreb, Croatia",0.00572
1,64,M,29,"Borovac, Serbia",0.00971
1,31,M,4,"Osijek, Croatia",0.0029
1,57,F,4,"Zagreb, Croatia",0.00322
1,19,M,5,"Zagreb, Croatia",0.00294
1,49,F,6,"Rijeka, Croatia",0.00316
1,34,F,3,"Koprivnica, Croatia",0.00306
1,27,M,6,"Rijeka, Croatia",0.00315
1,18,F,12,"Pozega, Croatia",0.00602
1,21,M,4,"Samobor, Croatia",0.00364
1,26,M,9,unkown,0.00333
1,31,F,30,"Zagreb, Croatia",0.01896
1,33,M,3,"Kutina, Croatia",0.00286
1,31,F,6,"Slavonski Brod, Croatia",0.00317
1,43,M,8,"Zagreb, Croatia",0.00511
1,22,M,15,"Zagreb, Croatia",0.00537
1,27,F,54,"Zagreb, Croatia",0.03223
1,24,F,9,unkown,0.00456
1,32,M,4,"Osijek, Croatia",0.00333
1,18,M,5,"Zagreb, Croatia",0.00294
1,23,M,9,"Osijek, Croatia",0.00391
1,28,F,45,"Paris, France",0.01917
1,26,M,49,"Zagreb, Croatia",0.01963
1,76,M,1,unkown,0.00265
1,25,F,12,"Zagreb, Croatia",0.00482
1,34,M,3,"Zagreb, Croatia",0.00294
1,23,F,42,"Zagreb, Croatia",0.01762
1,51,M,1,"Zagreb, Croatia",0.00266
1,30,M,9,"52420, Buzet, Croatia",0.00621
1,23,M,38,unkown,0.01317
1,42,F,2,"Umag, Croatia",0.00326
1,25,M,6,"Zagreb, Croatia",0.00367
1,31,F,13,unkown,0.00553
1,59,M,4,"Zagreb, Croatia",0.00331
1,21,F,16,"Zagreb, Croatia",0.00494
1,36,F,4,unkown,0.00304
1,25,M,18,"Ljubljana, Slovenia",0.00648
1,24,F,39,"Zagreb, Croatia",0.0095
1,26,M,20,"Zagreb, Croatia",0.00659
1,43,F,3,"Zagreb, Croatia",0.00291
1,33,F,73,"Zagreb, Croatia",0.0434
1,27,M,31,"Samobor, Croatia",0.00957
1,25,M,16,"Zagreb, Croatia",0.00454
1,24,F,4,"Split, Croatia",0.00298
1,24,F,11,"Frankfurt an der Oder, Germany",0.00549
1,19,M,10,"Rijeka, Croatia",0.00403
1,18,F,9,"Zagreb, Croatia",0.00437
1,19,F,14,"Hum na Sutli, Croatia",0.01367
1,24,F,5,"Zagreb, Croatia",0.00437
1,87,F,15,"McMurdo, Antarctica",0.00988
1,22,M,2,"Osijek, Croatia",0.0029
1,36,F,2,"Split, Croatia",0.00272
1,24,M,7,unkown,0.00343
1,41,M,3,"Kutina, Croatia",0.00293
1,27,M,10,"Slavonski Brod, Croatia",0.00559
1,24,M,10,"Zagreb, Croatia",0.0043
1,27,M,13,unkown,0.00531
1,17,F,6,"Koprivnica, Croatia",0.00395
1,37,M,34,"Zagreb, Croatia",0.02802
1,19,F,2,"Sisak, Croatia",0.00286
1,22,F,22,"Zagreb, Croatia",0.01224
1,20,M,5,"Zadar, Croatia",0.00311
1,18,M,8,"10380, Sveti Ivan Zelina, Croatia",0.00384
1,24,F,95,unkown,0.04598
1,26,F,31,"Zagreb, Croatia",0.01181
1,18,M,2,"Zagreb, Croatia",0.00273
1,49,F,1,"Krizevci, Croatia",0.0027
1,20,F,6,"Koprivnica, Croatia",0.00308
1,34,M,10,"Zagreb, Croatia",0.00446
1,17,M,2,"Zagreb, Croatia",0.00284
1,29,M,3,"Rijeka, Croatia",0.00281
1,24,M,7,"Zagreb, Croatia",0.0035
1,20,M,12,"Zagreb, Croatia",0.00352
1,24,M,10,"Zagreb, Croatia",0.0066
1,27,M,9,"Lipik, Croatia",0.00335
1,27,M,20,"Zagreb, Croatia",0.00665
1,28,F,43,"Zagreb, Croatia",0.02175
1,48,M,2,unkown,0.00325
1,19,M,4,"Slavonski Brod, Croatia",0.00323
1,19,F,5,"Split, Croatia",0.00309
1,41,F,84,"Zagreb, Croatia",0.03916
1,25,M,17,"Zagreb, Croatia",0.00749
1,32,F,7,"Zagreb, Croatia",0.00417
1,54,M,1,"Rovinj, Croatia",0.00431
1,23,M,1,unkown,0.00266
1,32,F,18,"Vienna, Austria",0.00646
1,32,F,3,"Otok, Croatia",0.00308
1,30,M,21,unkown,0.01087
1,27,F,31,"Zagreb, Croatia",0.01229
1,58,M,1,"Zagreb, Croatia",0.0027
1,22,M,12,"Zagreb, Croatia",0.00449
1,25,F,96,"Samobor, Croatia",0.04528
1,23,F,10,"Split, Croatia",0.00364
1,25,M,2,"42240, Ivanec, Croatia",0.00281
1,38,M,15,"Osijek, Croatia",0.01019
1,30,F,13,"Zadar, Croatia",0.00571
1,23,M,6,"Varazdin, Croatia",0.0033
1,32,M,4,unkown,0.00284
1,23,F,39,unkown,0.02647
1,37,M,14,unkown,0.00431
1,35,M,8,"Zagreb, Croatia",0.0053
1,20,F,5,"Zagreb, Croatia",0.00315
1,43,M,5,unkown,0.00315
1,27,F,34,"Zagreb, Croatia",0.01365
1,24,F,15,"Split, Croatia",0.00457
1,47,F,2,"Zagreb, Croatia",0.00309
1,20,F,18,"Velika Gorica, Croatia",0.01091
1,52,M,121,"Zagreb, Croatia",0.04376
1,27,M,27,unkown,0.01079
1,27,M,1,"Osijek, Croatia",0.00266
1,38,M,9,"Zagreb, Croatia",0.00491
1,32,M,38,unkown,0.02387
1,26,M,3,"Zagreb, Croatia",0.00292
1,28,M,2,"Zagreb, Croatia",0.00282
1,22,F,27,"Zagreb, Croatia",0.01445
1,23,F,4,"Antwerp, Belgium",0.00385
1,26,M,6,unkown,0.00411
1,31,F,7,"Zagreb, Croatia",0.0042
1,20,M,2,"Rijeka, Croatia",0.00284
1,19,F,14,"Zagreb, Croatia",0.00674
1,24,M,10,"Zagreb, Croatia",0.00455
1,22,F,5,unkown,0.00478
1,23,F,11,"Dakovo, Croatia",0.00527
1,36,M,24,"Zagreb, Croatia",0.01065
1,20,M,4,"Zagreb, Croatia",0.00315
1,39,F,6,"Satnica Dakovacka, Croatia",0.00374
1,19,F,35,"Vienna, Austria",0.00575
1,28,M,5,"Lazina Cicka, Croatia",0.00331
1,25,F,12,"Zagreb, Croatia",0.00718
1,19,M,2,"Seoul, South Korea",0.00279
1,20,F,9,"Zagreb, Croatia",0.00348
1,28,M,6,"Sibenik, Croatia",0.00369
1,34,F,15,"Zagreb, Croatia",0.00602
1,20,F,4,"Prague, Czech Republic",0.00348
1,20,F,16,"London, UK",0.00823
1,28,M,14,"Zagreb, Croatia",0.00775
1,25,M,19,"Zagreb, Croatia",0.00986
1,22,F,23,"8261 Obrezje, Slovenia",0.0101
1,37,F,21,"Zagreb, Croatia",0.01404
1,24,M,26,"Zagreb, Croatia",0.01237
1,34,M,9,unkown,0.00487
1,43,M,8,"Pozega, Croatia",0.00345
1,22,M,17,unkown,0.00791
1,27,F,14,"Bjelovar, Croatia",0.00579
1,32,M,24,"Zagreb, Croatia",0.0118
1,20,M,2,"Zagreb, Croatia",0.00299
1,24,M,4,"44330, Novska, Croatia",0.00288
1,34,M,3,"Kastel Kambelovac, Croatia",0.00277
1,44,M,1,"52420, Buzet, Croatia",0.00395
1,33,F,26,unkown,0.01313
1,34,M,3,"Osijek, Croatia",0.00323
1,34,F,8,"Zagreb, Croatia",0.0055
1,28,M,18,"Zagreb, Croatia",0.008
1,22,F,25,"Vodice, Croatia",0.00894
1,31,F,59,"Zagreb, Croatia",0.04095
1,29,F,3,"Split, Croatia",0.00305
1,26,M,14,"Umag, Croatia",0.00531
1,22,M,4,"Medulin, Croatia",0.00386
1,48,F,5,"Motovun, Croatia",0.0031
1,42,F,12,"Osijek, Croatia",0.00519
1,42,F,29,"Pula, Croatia",0.01616
1,24,F,3,"Zagreb, Croatia",0.00341
1,21,M,14,"Stegaurach, Germany",0.00384
1,29,F,6,"Zagreb, Croatia",0.0036
1,26,M,6,"Zagreb, Croatia",0.00503
1,37,M,23,"52341, Zminj, Croatia",0.00925
1,32,F,50,"Zagreb, Croatia",0.02254
1,26,F,13,"Zagreb, Croatia",0.00833
1,23,M,1,"Ogulin, Croatia",0.0029
1,21,M,2,"Visnjevac, Croatia",0.00281
1,22,M,5,unkown,0.00322
1,27,M,7,"Zagreb, Croatia",0.00365
1,34,M,17,"Osijek, Croatia",0.0051
1,41,F,4,"Zagreb, Croatia",0.00286
1,31,F,9,"Jaksic, Croatia",0.00408
1,29,F,75,"Zagreb, Croatia",0.03199
1,35,F,24,unkown,0.01074
1,33,F,3,unkown,0.0038
1,40,F,9,"Osijek, Croatia",0.00462
1,37,F,21,"Linganore-Bartonsville, MD, USA",0.00628
1,50,M,2,"Zagreb, Croatia",0.00287
1,57,M,1,"Osijek, Croatia",0.00285
1,19,M,5,"Zagreb, Croatia",0.00304
1,23,M,14,"Zagreb, Croatia",0.00492
1,32,M,7,"Pakrac, Croatia",0.00314
1,27,M,7,"New York, NY, USA",0.00317
1,20,M,59,unkown,0.01851
1,50,M,11,"Umag, Croatia",0.0047
1,31,M,6,"Zagreb, Croatia",0.00313
1,25,M,13,"Zagreb, Croatia",0.00566
1,40,M,11,"Zagreb, Croatia",0.0047
1,19,M,5,"Sarajevo, Bosnia and Herzegovina",0.00293
1,20,F,2,"Rijeka, Croatia",0.00272
1,20,M,5,"Zagreb, Croatia",0.003
1,19,M,6,"Zagreb, Croatia",0.00333
1,26,M,84,unkown,0.0315
1,42,M,4,"Split, Croatia",0.00498
1,24,F,3,"Cestica, Croatia",0.00279
1,20,M,9,"Zagreb, Croatia",0.00382
1,23,F,39,"Zagreb, Croatia",0.01624
1,23,F,8,unkown,0.0046
1,19,M,2,"Zagreb, Croatia",0.00327
1,32,M,7,"Split, Croatia",0.00359
1,35,F,23,"Split, Croatia",0.00756
1,26,M,10,"Zagreb, Croatia",0.00598
1,33,M,2,unkown,0.00271
1,41,M,4,"Zagreb, Croatia",0.00376
1,20,M,10,"Rijeka, Croatia",0.00378
1,41,M,3,"Dubrovnik, Croatia",0.00393
1,25,F,7,"Varazdin, Croatia",0.00361
1,31,M,13,unkown,0.00754
1,29,M,6,"Zagreb, Croatia",0.00412
1,37,F,3,"Zagreb, Croatia",0.00288
1,21,M,2,"Pula, Croatia",0.00287
1,18,F,4,"Ljubljana, Slovenia",0.00295
1,42,F,6,"Milan, Italy",0.00367
1,47,F,9,"Zagreb, Croatia",0.00448
1,36,M,9,unkown,0.00511
1,30,M,23,unkown,0.00986
1,21,M,10,"Zagreb, Croatia",0.00413
1,39,M,14,"Zagreb, Croatia",0.01064
1,54,M,1,"Dubrovnik, Croatia",0.00268
1,29,M,6,"Zagreb, Croatia",0.00323
1,31,F,1,"Rijeka, Croatia",0.00278
1,32,F,8,"Split, Croatia",0.00493
1,28,M,5,"Zagreb, Croatia",0.00405
1,24,F,11,unkown,0.00515
1,31,M,4,"Vrbovec Samoborski, Croatia",0.0032
1,25,M,25,"Zagreb, Croatia",0.01086
1,31,F,28,"Zagreb, Croatia",0.0112
1,40,F,15,unkown,0.00642
1,24,M,15,"Zagreb, Croatia",0.00419
1,15,M,4,"Vrbovec, Croatia",0.00283
1,25,M,16,"Zagreb, Croatia",0.01144
1,37,M,8,unkown,0.0066
1,28,F,5,unkown,0.00402
1,43,F,7,"Slavonski Brod, Croatia",0.00363
1,21,F,22,"Labin, Croatia",0.00748
1,24,F,42,"Osijek, Croatia",0.02163
1,22,F,56,"Zagreb, Croatia",0.01679
1,34,F,37,"Osijek, Croatia",0.01717
1,20,M,5,"Zagreb, Croatia",0.00367
1,21,M,8,"Samobor, Croatia",0.00362
1,19,M,4,"Split, Croatia",0.00287
1,30,M,9,"Zagreb, Croatia",0.00581
1,27,F,5,"Zagreb, Croatia",0.00372
1,46,F,6,"Sibenik, Croatia",0.00408
1,23,F,6,"Sesvete, Croatia",0.00373
1,53,M,19,"Zagreb, Croatia",0.01643
1,32,F,32,"Zagreb, Croatia",0.01252
1,49,M,2,"Zagreb, Croatia",0.00285
1,26,F,7,"Semeljci, Croatia",0.0043
1,28,F,19,"Saarbrucken, Germany",0.01111
1,50,F,5,"Varazdin, Croatia",0.00358
1,25,M,15,"Priora Naples, Italy",0.00785
1,39,F,3,unkown,0.00279
1,43,F,27,"Andrasevec, Croatia",0.01109
1,20,M,4,"Split, Croatia",0.00289
1,43,M,2,"Slatina, Croatia",0.00278
1,27,M,33,unkown,0.01671
1,20,F,2,unkown,0.00289
1,35,F,17,"Sisak, Croatia",0.01141
1,35,M,21,"Zagreb, Croatia",0.0072
1,30,F,3,"Cakovec, Croatia",0.00301
1,26,M,6,"Copenhagen, Denmark",0.00365
1,20,F,6,"Rijeka, Croatia",0.00308
1,37,F,6,"Samobor, Croatia",0.00374
1,31,F,4,"Zagreb, Croatia",0.00349
1,33,F,50,"Zagreb, Croatia",0.03257
1,21,F,8,"Tiraspol, Moldova",0.00451
1,21,M,7,"Zagreb, Croatia",0.0057
1,47,F,3,"Graz, Austria",0.0042
1,19,M,15,"Zagreb, Croatia",0.00397
1,35,F,7,"Umag, Croatia",0.00379
1,37,F,1,"Slavonski Brod, Croatia",0.00267
1,21,M,6,"Zadar, Croatia",0.00303
1,48,F,12,"Zagreb, Croatia",0.00995
1,50,F,4,unkown,0.00401
1,32,F,18,"Split, Croatia",0.01096
1,39,M,34,"Zagreb, Croatia",0.02342
1,108,M,6,unkown,0.00398
1,28,M,1,"Vukovar, Croatia",0.00265
1,44,M,4,"Zagreb, Croatia",0.00298
1,18,F,15,"Klostar Ivanic, Croatia",0.00684
1,36,F,2,"Zagreb, Croatia",0.00276
1,22,F,18,"Cologne, Germany",0.01224
1,27,M,38,"Rijeka, Croatia",0.01485
1,14,M,5,"Sibenik, Croatia",0.00293
1,20,F,15,unkown,0.00403
1,35,F,14,"Zagreb, Croatia",0.00829
1,33,M,2,"Zagreb, Croatia",0.00288
1,32,M,1,"Dubrovnik, Croatia",0.00266
1,28,M,19,"Zagreb, Croatia",0.00876
1,29,F,44,"Zagreb, Croatia",0.02432
1,30,F,8,unkown,0.00736
1,22,F,18,"Zagreb, Croatia",0.00856
1,21,F,5,"Zagreb, Croatia",0.00314
1,22,M,4,unkown,0.00339
1,17,M,55,"Zagreb, Croatia",0.03052
1,21,F,24,"Zagreb, Croatia",0.01194
1,31,F,3,"Rijeka, Croatia",0.00284
1,20,F,1,unkown,0.00278
1,25,F,18,"Zagreb, Croatia",0.00914
1,17,F,9,"Cakovec, Croatia",0.00326
1,46,F,34,"Dakovo, Croatia",0.01375
1,29,M,3,"Wiener Neustadt, Austria",0.00444
1,22,M,38,unkown,0.0164
1,32,F,2,"Krizevci, Croatia",0.00273
1,38,F,20,"Bjelovar, Croatia",0.01332
1,19,M,2,"Velika Gorica, Croatia",0.00288
1,19,F,4,"Repusnica, Croatia",0.00297
1,40,M,4,unkown,0.00397
1,35,F,1,"Vancouver, BC, Canada",0.00266
1,23,M,13,"Chania, Greece",0.00506
1,51,F,9,unkown,0.00588
1,30,F,26,"Tallinn, Estonia",0.00908
1,38,M,13,unkown,0.00426
1,21,F,29,"Zagreb, Croatia",0.0117
1,23,M,11,"Mali Zdenci, Croatia",0.00404
1,41,M,2,"Umag, Croatia",0.00326
1,43,M,7,"Lupoglav, Croatia",0.00409
1,24,M,18,"Vienna, Austria",0.00852
1,42,M,1,"Rijeka, Croatia",0.00271
1,42,M,23,"Zagreb, Croatia",0.01604
1,28,M,14,"Slavonski Brod, Croatia",0.00479
1,21,F,4,"Zadar, Croatia",0.00289
1,19,F,8,"Zagreb, Croatia",0.00325
1,23,F,13,unkown,0.00477
1,33,F,8,"Zagreb, Croatia",0.00477
1,28,M,1,"Bakar, Croatia",0.00274
1,29,M,4,unkown,0.00323
1,27,F,27,"Labin, Croatia",0.00978
1,20,F,7,"Zagreb, Croatia",0.00488
1,43,M,8,"Velika Gorica, Croatia",0.00541
1,18,M,4,"Karlovac, Croatia",0.00287
1,40,F,16,"Zagreb, Croatia",0.00854
1,36,M,7,"Cakovec, Croatia",0.00461
1,43,M,18,"Osijek, Croatia",0.00597
1,52,F,26,"Zagreb, Croatia",0.01102
1,24,F,4,"Zagreb, Croatia",0.0032
1,27,F,12,"Zagreb, Croatia",0.0068
1,46,F,9,"Trieste, Italy",0.00509
1,25,M,40,"Fazana, Croatia",0.01414
1,34,F,3,unkown,0.00439
1,46,M,2,unkown,0.00276
1,48,M,7,"Zadar, Croatia",0.00557
1,35,F,5,"Slavonski Brod, Croatia",0.00425
1,28,M,11,"Zagreb, Croatia",0.00518
1,32,F,23,"Zadar, Croatia",0.01029
1,51,M,7,"Zagreb, Croatia",0.00396
1,29,M,1,"Zagreb, Croatia",0.00267
1,57,M,3,"Split, Croatia",0.00412
1,18,M,2,"Zagreb, Croatia",0.00274
1,44,F,19,"Cakovec, Croatia",0.0049
1,28,M,7,"Zagreb, Croatia",0.00411
1,51,F,1,"Pula, Croatia",0.00268
1,25,M,50,"Samobor, Croatia",0.01831
1,24,M,22,unkown,0.00862
1,22,M,1,"Zagreb, Croatia",0.00268
1,21,F,5,"Zagreb, Croatia",0.00373
1,20,F,37,"Zagreb, Croatia",0.01442
1,37,M,12,unkown,0.00585
1,25,M,12,unkown,0.00496
1,47,F,4,"Zagreb, Croatia",0.00302
1,17,F,5,"New York, NY, USA",0.00303
1,20,F,2,"Varazdin, Croatia",0.00273
1,30,M,21,"Zadar, Croatia",0.01396
1,21,M,51,"Zagreb, Croatia",0.03071
1,33,F,2,"Varazdin, Croatia",0.00288
1,26,M,15,"Zagreb, Croatia",0.01188
1,24,M,1,"Zagreb, Croatia",0.00266
1,28,F,4,"Varazdin, Croatia",0.00307
1,42,F,8,"Lipik, Croatia",0.0048
1,30,M,1,unkown,0.00283
1,50,M,3,"Rijeka, Croatia",0.00337
1,25,F,20,"Split, Croatia",0.00731
1,23,M,6,"Zagreb, Croatia",0.00349
1,23,M,9,"Zagreb, Croatia",0.00347
1,61,M,16,"Rijeka, Croatia",0.0175
